x,r,g,b,L,C,h
0.7647058823529411,0.7396682317552863,0.739662308412036,0.7396926196541761,76.47058823529413,0.0,0.0
0.7686274509803921,0.7438830803968096,0.7438771256366805,0.7439075976469157,76.86274509803921,0.0,0.0
0.7725490196078432,0.7481023811976412,0.748096394987448,0.7481270279355978,77.25490196078432,0.0,0.0
0.7764705882352941,0.7523261201086012,0.7523201024152625,0.7523508964706115,77.64705882352942,0.0,0.0
0.7803921568627451,0.7565542831835205,0.7565482339740597,0.7565791893053595,78.03921568627452,0.0,0.0
0.7843137254901961,0.7607868565780604,0.7607807758196033,0.7608118925950782,78.43137254901961,0.0,0.0
0.788235294117647,0.7650238265485483,0.7650177142083235,0.765048992595673,78.82352941176472,0.0,0.0
0.792156862745098,0.7692651794508311,0.7692590354961689,0.7692904756625726,79.21568627450979,0.0,0.0
0.796078431372549,0.77351090173915,0.7735047261374818,0.773536328249602,79.6078431372549,0.0,0.0
0.8,0.7777609799650276,0.7777547726838845,0.7777865369078711,80.0,0.0,0.0
0.803921568627451,0.7820154007761757,0.7820091617831888,0.7820410882846823,80.3921568627451,0.0,0.0
0.807843137254902,0.7862741509154183,0.7862678801783176,0.7862999691224525,80.7843137254902,0.0,0.0
0.8117647058823529,0.7905372172196319,0.790530914706245,0.7905631662576541,81.17647058823529,0.0,0.0
0.8156862745098039,0.7948045866186995,0.7947982522969519,0.7948306666197693,81.56862745098039,0.0,0.0
0.8196078431372549,0.7990762461344842,0.7990698799723981,0.7991024572302627,81.96078431372548,0.0,0.0
0.8235294117647058,0.8033521828798147,0.803345784845508,0.8033785252015676,82.35294117647058,0.0,0.0
0.8274509803921568,0.8076323840574875,0.8076259541191741,0.8076588577360878,82.74509803921568,0.0,0.0
0.8313725490196078,0.8119168369592844,0.8119103750852722,0.8119434421252146,83.13725490196077,0.0,0.0
0.8352941176470589,0.8162055289650036,0.8161990351236952,0.8162322657483599,83.52941176470588,0.0,0.0
0.8392156862745098,0.8204984475415055,0.8204919217013963,0.8205253160719982,83.92156862745098,0.0,0.0
0.8431372549019608,0.8247955802417725,0.8247890223714514,0.8248225806487309,84.31372549019608,0.0,0.0
0.8470588235294118,0.8290969147039833,0.8290903247721307,0.8291240471163571,84.70588235294117,0.0,0.0
0.8509803921568627,0.8334024386505996,0.8333958166259878,0.8334297031969613,85.09803921568628,0.0,0.0
0.8549019607843137,0.837712139887466,0.837705485738958,0.8377395366960145,85.49019607843135,0.0,0.0
0.8588235294117647,0.8420260063029255,0.842019319999475,0.8420535355014875,85.88235294117648,0.0,0.0
0.8627450980392157,0.8463440258669435,0.8463373073775929,0.8463716875829768,86.27450980392157,0.0,0.0
0.8666666666666667,0.8506661866302474,0.8506594359241294,0.8506939809908429,86.66666666666667,0.0,0.0
0.8705882352941177,0.8549924767234796,0.8549856937698143,0.8550204038553638,87.05882352941177,0.0,0.0
0.8745098039215686,0.8593228843563578,0.8593160691244541,0.859350944385896,87.45098039215686,0.0,0.0
0.8784313725490196,0.8636573978168532,0.8636505502761068,0.8636855908700507,87.84313725490196,0.0,0.0
0.8823529411764706,0.8679960054703757,0.8679891255902688,0.8680243316728806,88.23529411764707,0.0,0.0
0.8862745098039215,0.8723386957589726,0.8723317835090738,0.8723671552360786,88.62745098039217,0.0,0.0
0.8901960784313725,0.8766854572005381,0.8766785125505016,0.8767140500771865,89.01960784313725,0.0,0.0
0.8941176470588235,0.8810362783880353,0.8810293013076004,0.8810650047888174,89.41176470588235,0.0,0.0
0.8980392156862745,0.8853911479887262,0.8853841384477168,0.8854200080378855,89.80392156862746,0.0,0.0
0.9019607843137255,0.8897500547434151,0.889743012711739,0.8897790485648496,90.19607843137256,0.0,0.0
0.9058823529411765,0.8941129874657013,0.8941059129133487,0.894142115182965,90.58823529411767,0.0,0.0
0.9098039215686274,0.8984799350412415,0.8984728279382868,0.8985091967775481,90.98039215686275,0.0,0.0
0.9137254901960784,0.9028508864270236,0.9028437467436231,0.9028802823052481,91.37254901960785,0.0,0.0
0.9176470588235294,0.9072258306506511,0.9072186583570424,0.9072553607933308,91.76470588235294,0.0,0.0
0.9215686274509803,0.9116047568096332,0.9115975518761357,0.9116344213389715,92.15686274509804,0.0,0.0
0.9254901960784314,0.9159876540706904,0.9159804164677041,0.9160174531085582,92.54901960784314,0.0,0.0
0.9294117647058824,0.9203745116690647,0.9203672413670699,0.9204044453370025,92.94117647058823,0.0,0.0
0.9333333333333333,0.9247653189078424,0.924758015877399,0.9247953873270621,93.33333333333333,0.0,0.0
0.9372549019607843,0.9291600651572832,0.9291527293690303,0.9291902684486708,93.72549019607843,0.0,0.0
0.9411764705882353,0.9335587398541602,0.9335513712788157,0.9335890781382774,94.11764705882354,0.0,0.0
0.9450980392156862,0.9379613325011089,0.9379539311094689,0.9379918058981953,94.50980392156862,0.0,0.0
0.9490196078431372,0.942367832665983,0.9423603984289216,0.9423984412959581,94.90196078431373,0.0,0.0
0.9529411764705882,0.9467782299812212,0.9467707628696894,0.9468089739636861,95.29411764705881,0.0,0.0
0.9568627450980391,0.9511925141432197,0.9511850141282457,0.9512233935974596,95.68627450980392,0.0,0.0
0.9607843137254902,0.9556106749117158,0.9556031419644041,0.9556416899567014,96.07843137254903,0.0,0.0
0.9647058823529412,0.9600327021091767,0.9600251362007072,0.9600638528635662,96.47058823529413,0.0,0.0
0.9686274509803922,0.9644585856201991,0.9644509867218273,0.9644898722023406,96.86274509803921,0.0,0.0
0.9725490196078431,0.9688883153909141,0.9688806834739708,0.9689197379188473,97.25490196078432,0.0,0.0
0.9764705882352941,0.973321881428402,0.9733142164642922,0.9733534400198597,97.6470588235294,0.0,0.0
0.9803921568627451,0.9777592738001134,0.9777515757603158,0.9777909685725231,98.0392156862745,0.0,0.0
0.984313725490196,0.982200482633297,0.9821927514893646,0.9822323137037839,98.4313725490196,0.0,0.0
0.9882352941176471,0.9866454981144376,0.9866377338379958,0.9866774655998255,98.8235294117647,0.0,0.0
0.9921568627450981,0.9910943104886981,0.9910865130514458,0.9911264145055113,99.21568627450982,0.0,0.0
0.996078431372549,0.99554691005937,0.995539079433078,0.9955791507238355,99.60784313725489,0.0,0.0
1.0,1.0,0.9999954233438438,1.0,99.9997120966114,0.0,0.0
