x,r,g,b,L,C,h,dL,d2L,dC,d2C,dh,d2h
0.0,0.0,0.0,0.5,12.889540696225215,80.03907416098723,5.345681654321283,0.7399380282298793,-0.002295812548993581,2.0500137173784907,-0.006360596480242009,0.0,4.440892098500626e-16
0.00392156862745098,0.0,0.0,0.517825311942959,13.629478724455094,82.08908787836572,5.345681654321283,0.7376422156808857,-0.0034022599323693115,2.0436531208982487,-0.00942603199909442,4.440892098500626e-16,0.0
0.00784313725490196,0.0,0.0,0.535650623885918,14.364825127586986,84.12638040278372,5.345681654321284,0.7331335083651407,-0.004428454843101726,2.031161653380302,-0.01226912637112676,0.0,-4.440892098500626e-16
0.011764705882352941,0.0,0.0,0.553475935828877,15.095745741185375,86.15141118512632,5.345681654321283,0.7287853059946823,-0.004273038331324308,2.019114868155995,-0.011838541688490523,-4.440892098500626e-16,0.0
0.01568627450980392,0.0,0.0,0.571301247771836,15.82239573957635,88.16461013909571,5.345681654321283,0.7245874317024921,-0.004127342404319556,2.007484570003321,-0.011434888088416528,0.0,2.220446049250313e-16
0.0196078431372549,0.0,0.0,0.589126559714795,16.54492060459036,90.16638032513296,5.345681654321283,0.7205306211860432,-0.003990506750294998,1.9962450919791621,-0.011055782059163022,0.0,0.0
0.023529411764705882,0.0,0.0,0.606951871657754,17.263456981948437,92.15710032305404,5.345681654321283,0.7166064182019021,-0.0038617683488268995,1.9853730058849948,-0.010699109636760795,0.0,0.0
0.027450980392156862,0.0,0.0,0.624777183600713,17.978133440994164,94.13712633690295,5.345681654321283,0.7128070844883894,-0.003740448199948787,1.9748468727056405,-0.010362989637634712,0.0,2.220446049250313e-16
0.03137254901960784,0.0,0.0,0.642602495543672,18.689071150925216,96.10679406846532,5.345681654321283,0.7091255218020045,-0.0036259401572600325,1.9646470266097253,-0.010045742720567574,4.440892098500626e-16,0.0
0.03529411764705882,0.0,0.0,0.660427807486631,19.396384484598173,98.0664203901224,5.345681654321284,0.7055552041738693,-0.0035177014871976553,1.9547553872645054,-0.009745865230978978,0.0,-4.440892098500626e-16
0.0392156862745098,0.0,0.0,0.67825311942959,20.100181559272954,100.01630484299433,5.345681654321283,0.7020901188276092,-0.003415244852057242,1.9451552961477674,-0.009462006989526373,-4.440892098500626e-16,0.0
0.043137254901960784,0.0,0.0,0.696078431372549,20.80056472225339,101.95673098241794,5.345681654321283,0.6987247144697548,-0.0033181314731685063,1.9358313732854526,-0.009192952350790762,0.0,2.220446049250313e-16
0.047058823529411764,0.0,0.0,0.713903743315508,21.497630988212464,103.88796758956524,5.345681654321283,0.6954538558812722,-0.0032259652771937652,1.9267693914461859,-0.008937603985380349,0.0,0.0
0.050980392156862744,0.0,0.0,0.731729055258467,22.191472434015935,105.81026976531031,5.345681654321283,0.6922727839153673,-0.003138387864970227,1.917956165314692,-0.008694968940883285,0.0,0.0
0.054901960784313725,0.0,0.0,0.749554367201426,22.8821765560432,107.72387992019462,5.345681654321283,0.6891770801513317,-0.003055074171591343,1.9093794535644193,-0.008464146618262447,0.0,0.0
0.058823529411764705,0.0,0.0,0.767379679144385,23.5698265943186,109.62902867243915,5.345681654321283,0.6861626355721846,-0.0029757287099041463,1.901027872078167,-0.008244318364205583,0.0,0.0
0.06274509803921569,0.0,0.0,0.785204991087344,24.254501827187568,111.52593566435095,5.345681654321283,0.6832256227315234,-0.002900082308139318,1.8928908168360081,-0.00803473843267355,0.0,0.0
0.06666666666666667,0.0,0.0,0.803030303030303,24.936277839781646,113.41481030611116,5.345681654321283,0.680362470955906,-0.002827889267750905,1.88495839521282,-0.007834726110758083,0.0,0.0
0.07058823529411765,0.0,0.0,0.820855614973262,25.61522676909938,115.2958524547766,5.345681654321283,0.6775698441960216,-0.0027589248799539945,1.877221364614492,-0.007643658838098588,0.0,0.0
0.07450980392156863,0.0,0.0,0.838680926916221,26.29141752817369,117.16925303534015,5.345681654321283,0.674844621195998,-0.00269298324935896,1.8696710775366228,-0.007460966177205819,0.0,0.0
0.0784313725490196,0.0,0.0,0.85650623885918,26.964916011491376,119.03519460984984,5.345681654321283,0.6721838776973037,-0.0026298753814408826,1.8622994322600803,-0.007286124514827463,0.0,2.220446049250313e-16
0.08235294117647059,0.0,0.0,0.874331550802139,27.635785283568296,120.89385189986031,5.345681654321283,0.6695848704331162,-0.002569427497460808,1.8550988285069678,-0.007118652393376834,4.440892098500626e-16,0.0
0.08627450980392157,0.0,0.0,0.892156862745098,28.304085752357608,122.74539226686377,5.345681654321284,0.6670450227023821,-0.002511479545976414,1.8480621274733267,-0.006958106386953489,0.0,-4.440892098500626e-16
0.09019607843137255,0.0,0.0,0.909982174688057,28.96987532897306,124.58997615480696,5.345681654321283,0.6645619113411634,-0.0024558838847834608,1.8411826157330609,-0.00680407744974687,-4.440892098500626e-16,2.220446049250313e-16
0.09411764705882353,0.0,0.0,0.927807486631016,29.633209575039935,126.4277574983299,5.345681654321283,0.6621332549328152,-0.0024025041110586898,1.834453972573833,-0.00665618767494891,4.440892098500626e-16,2.220446049250313e-16
0.09803921568627451,0.0,0.0,0.945632798573975,30.29414183883869,128.25888409995463,5.345681654321284,0.659756903119046,-0.0023512140206864984,1.827870240383163,-0.006514087411400027,0.0,-4.440892098500626e-16
0.10196078431372549,0.0,0.0,0.963458110516934,30.952723381278027,130.08349797909622,5.345681654321283,0.6574308268914422,-0.0023018966804890795,1.8214257977510329,-0.0063774526932718345,-4.440892098500626e-16,0.0
0.10588235294117647,0.0,0.0,0.981283422459893,31.609003492621575,131.9017356954567,5.345681654321283,0.6551531097580678,-0.15704814534773526,1.8151153349966194,-0.43510515741689204,0.0,2.220446049250313e-16
0.10980392156862745,0.0,0.0,0.999108734402852,32.26302960079416,133.71372864908946,5.345681654321283,0.34333453619597165,-0.3194158138241949,0.9512154829172488,-0.8849481644478772,0.0,0.0
0.11372549019607843,0.0,0.0,1.0,32.29567256501352,133.8041666612912,5.345681654321283,0.016321482109677987,-0.17166726809798583,0.045219006100865045,-0.4756077414586244,0.0,0.0
0.11764705882352941,0.0,0.0,1.0,32.29567256501352,133.8041666612912,5.345681654321283,0.0,-0.002111105315677264,0.0,-0.04194136753350364,0.0,-6.895274996177037e-05
0.12156862745098039,0.0,0.0,1.0,32.29567256501352,133.8041666612912,5.345681654321283,0.012099271478323459,0.054230067426397355,-0.03866372896614223,-0.17307303441803157,-0.00013790549992354073,-0.0006197616932777095
0.12549019607843137,0.0,0.00196078431372549,1.0,32.319871107970165,133.7268392033589,5.345405843321436,0.10846013485279471,0.08993143486910071,-0.34614606883606314,-0.2865494931928083,-0.001239523386555419,-0.0010312486880128535
0.12941176470588234,0.0,0.0176470588235293,1.0,32.51259283471911,133.11187452361906,5.3432026075481724,0.19196214121652488,0.0431086049964744,-0.6117627153517589,-0.1363277737959976,-0.0022004028759492478,-0.0005020922992309274
0.13333333333333333,0.0,0.03333333333333333,1.0,32.703795390403215,132.5033137726554,5.341005037569538,0.1946773448457435,0.013275342248952882,-0.6188016164280583,-0.04040330382690627,-0.0022437079850172736,-0.00016659899770821163
0.13725490196078433,0.0,0.049019607843137254,1.0,32.901947524410595,131.87427129076295,5.338715191578138,0.21851282571443065,0.0333751003002547,-0.6925693230055714,-0.10355220564400724,-0.002533600871365671,-0.00040402502893921444
0.1411764705882353,0.0,0.06470588235294118,1.0,33.140821041832076,131.11817512664425,5.335937835826806,0.2614275454462529,0.044214900087659714,-0.8259060277160728,-0.1367056355568934,-0.0030517580428957025,-0.0005391497367965847
0.14509803921568626,0.0,0.08039215686274499,1.0,33.4248026153031,130.2224592353308,5.3326116754923465,0.3069426258897501,0.04580549636321862,-0.9659805941193582,-0.14008632283862,-0.0036119003449588405,-0.0005707872951610238
0.14901960784313725,0.0,0.09607843137254903,1.0,33.75470629361158,129.18621393840553,5.328714035136889,0.35303853817269015,0.046163198905539105,-1.1060786733933128,-0.13926085548136768,-0.00419333263321775,-0.0005908079092828977
0.15294117647058825,0.0,0.11176470588235295,1.0,34.13087969164848,128.01030188854418,5.324225010225911,0.3992690237008283,0.0460951780105443,-1.2445023050820936,-0.13681508864460667,-0.004793516163524636,-0.0006085152395640669
0.1568627450980392,0.0,0.12745098039215685,1.0,34.55324434101323,126.69720932824134,5.319127002809839,0.44522889419377876,0.04564336031120675,-1.3797088506825261,-0.13291088595713418,-0.005410363112345884,-0.0006243510435011146
0.16078431372549018,0.0,0.14313725490196066,1.0,35.02133748003604,125.25088418717912,5.313404284001219,0.4905557443232418,0.044851423454336015,-1.510324076996362,-0.12772230370542204,-0.006042218250526865,-0.0006387448578577537
0.16470588235294117,0.0,0.1588235294117647,1.0,35.53435582965972,123.67656117424862,5.307042566308786,0.5349317411024508,0.043764511082374113,-1.6351534580933702,-0.12143257183554823,-0.006687852828061391,-0.0006521224874409537
0.16862745098039217,0.0,0.17450980392156862,1.0,36.09120096224094,121.98057727099238,5.300028578345096,0.57808476648799,0.042428405222525,-1.7531892206674584,-0.11422926113814924,-0.0073464632254087725,-0.0006649086762053891
